CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-06-30 00:00,m,395,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-01 00:00,m,398,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-02 00:00,m,400,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-03 00:00,m,399.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-04 00:00,m,397,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-05 00:00,m,396.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-06 00:00,m,395.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-07 00:00,m,394,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-08 00:00,m,394,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-09 00:00,m,395.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-10 00:00,m,397,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-11 00:00,m,396,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-12 00:00,m,393.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-13 00:00,m,391.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-14 00:00,m,387.500000000007,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-15 00:00,m,384,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-16 00:00,m,384,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-17 00:00,m,385,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-18 00:00,m,387,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-19 00:00,m,391,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-20 00:00,m,394,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-21 00:00,m,396.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-22 00:00,m,399,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-23 00:00,m,401.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-24 00:00,m,404,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-25 00:00,m,407,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-26 00:00,m,409,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-27 00:00,m,413,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-28 00:00,m,417,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-29 00:00,m,419,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-30 00:00,m,420.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-07-31 00:00,m,421.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-01 00:00,m,419.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-02 00:00,m,416,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-03 00:00,m,413.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-04 00:00,m,411.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-05 00:00,m,407.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-06 00:00,m,404,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-07 00:00,m,401.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-08 00:00,m,397.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-09 00:00,m,395.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-10 00:00,m,393.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-11 00:00,m,389.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-12 00:00,m,387.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-13 00:00,m,384.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-14 00:00,m,384,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-15 00:00,m,384.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-16 00:00,m,385.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-17 00:00,m,386.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-18 00:00,m,389,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-19 00:00,m,393,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-20 00:00,m,388.000000000009,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-21 00:00,m,383.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-22 00:00,m,380,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-23 00:00,m,382,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-24 00:00,m,387,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-25 00:00,m,389,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-26 00:00,m,391.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-27 00:00,m,394,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-28 00:00,m,395.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-29 00:00,m,397,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-30 00:00,m,398,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-08-31 00:00,m,398,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-01 00:00,m,395.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-02 00:00,m,393.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-03 00:00,m,392,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-04 00:00,m,397,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-05 00:00,m,403,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-06 00:00,m,405.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-07 00:00,m,405,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-08 00:00,m,405.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-09 00:00,m,408.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-10 00:00,m,411,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-11 00:00,m,415,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-12 00:00,m,419,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-13 00:00,m,422.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-14 00:00,m,425,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-15 00:00,m,427,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-16 00:00,m,429,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-17 00:00,m,433,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-18 00:00,m,437,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-19 00:00,m,440.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-20 00:00,m,443,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-21 00:00,m,446,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-22 00:00,m,447.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-23 00:00,m,449.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-24 00:00,m,452,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-25 00:00,m,456,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-26 00:00,m,459.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-27 00:00,m,463,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-28 00:00,m,467,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-29 00:00,m,470.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-09-30 00:00,m,473,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-01 00:00,m,476,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-02 00:00,m,478.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-03 00:00,m,483,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-04 00:00,m,486,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-05 00:00,m,489,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-06 00:00,m,493,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-07 00:00,m,497,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-08 00:00,m,500,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-09 00:00,m,503.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-10 00:00,m,507,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-11 00:00,m,512,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-12 00:00,m,517,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-13 00:00,m,523,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-14 00:00,m,527,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-15 00:00,m,531,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-16 00:00,m,536.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-17 00:00,m,540.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-18 00:00,m,547,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-19 00:00,m,551,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-20 00:00,m,555,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-21 00:00,m,560.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-22 00:00,m,562,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-23 00:00,m,566,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-24 00:00,m,571,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-25 00:00,m,575,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-26 00:00,m,576.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-27 00:00,m,578.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-28 00:00,m,581,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-29 00:00,m,583.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-30 00:00,m,581.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-10-31 00:00,m,580,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-01 00:00,m,580.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-02 00:00,m,578.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-03 00:00,m,576,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-04 00:00,m,576,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-05 00:00,m,577,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-06 00:00,m,579.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-07 00:00,m,581.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-08 00:00,m,580,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-09 00:00,m,580,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-10 00:00,m,580,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-11 00:00,m,581.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-12 00:00,m,583,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-13 00:00,m,583.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-14 00:00,m,584.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-15 00:00,m,583.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-16 00:00,m,582,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-17 00:00,m,580,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-18 00:00,m,580,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-19 00:00,m,581,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-20 00:00,m,580.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-21 00:00,m,578,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-22 00:00,m,578.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-23 00:00,m,580.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-24 00:00,m,581.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-25 00:00,m,582,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-26 00:00,m,579.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-27 00:00,m,575.753846153856,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-28 00:00,m,566.769230769241,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-29 00:00,m,557.784615384626,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-11-30 00:00,m,548.80000000001,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-01 00:00,m,539.815384615395,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-02 00:00,m,530.83076923078,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-03 00:00,m,521.846153846164,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-04 00:00,m,512.861538461549,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-05 00:00,m,504,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-06 00:00,m,503,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-07 00:00,m,500.433333333337,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-08 00:00,m,497.500000000003,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-09 00:00,m,494.56666666667,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-10 00:00,m,491,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-11 00:00,m,488,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-12 00:00,m,483.86363636364,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-13 00:00,m,479,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-14 00:00,m,474.609756097567,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-15 00:00,m,470,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-16 00:00,m,464,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-17 00:00,m,458,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-18 00:00,m,453,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-19 00:00,m,447.652173913048,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-20 00:00,m,443,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-21 00:00,m,438.863636363642,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-22 00:00,m,434.136363636369,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-23 00:00,m,429,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-24 00:00,m,425,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-25 00:00,m,421,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-26 00:00,m,417,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-27 00:00,m,413,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-28 00:00,m,411,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-29 00:00,m,408,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-30 00:00,m,405,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2020-12-31 00:00,m,402,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-01 00:00,m,396.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-02 00:00,m,394.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-03 00:00,m,391.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-04 00:00,m,386.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-05 00:00,m,379.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-06 00:00,m,374.500000000012,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-07 00:00,m,370.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-08 00:00,m,369.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-09 00:00,m,366.000000000009,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-10 00:00,m,362.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-11 00:00,m,359.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-12 00:00,m,356.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-13 00:00,m,354.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-14 00:00,m,353.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-15 00:00,m,352,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-16 00:00,m,349.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-17 00:00,m,347.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-18 00:00,m,344.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-19 00:00,m,342.500000000007,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-20 00:00,m,339.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-21 00:00,m,336.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-22 00:00,m,332.500000000007,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-23 00:00,m,329.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-24 00:00,m,326.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-25 00:00,m,322.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-26 00:00,m,319.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-27 00:00,m,316.500000000007,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-28 00:00,m,313.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-29 00:00,m,309.500000000007,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-30 00:00,m,306.500000000007,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-01-31 00:00,m,303.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-02-01 00:00,m,301.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-02-02 00:00,m,297.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-02-03 00:00,m,295.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-02-04 00:00,m,291.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-02-05 00:00,m,288,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-02-06 00:00,m,286.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-02-07 00:00,m,284.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-02-08 00:00,m,280.500000000007,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-02-09 00:00,m,277.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-02-10 00:00,m,275.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-02-11 00:00,m,272.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-02-12 00:00,m,271.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-02-13 00:00,m,269.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-02-14 00:00,m,266.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-02-15 00:00,m,264.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-02-16 00:00,m,261.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-02-17 00:00,m,259.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-02-18 00:00,m,256.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2021-02-19 00:00,m,255.000000000005,Definitivo
